timepoint,well,plant,date,target,exp_group,target_ct,18S_ct,dct,ddct,2pwr_negddct,log_2pwr_negddct
3,C12,15,4_9,TBSV,TBSV_DI73,14.84,17.125,-2.285,-40.59125,1.65647E+12,12.21918381
3,B05,32,4_9,TBSV,TBSV_DI73,15.15,17.34,-2.19,-40.49625,1.55091E+12,12.19058596
3,H07,2,8_1,TBSV,TBSV_DI73,16.045,17.215,-1.17,-39.47625,7.64778E+11,11.88353537
3,F01,27,8_1,TBSV,TBSV_DI73,17.42,17.25,0.17,-38.13625,3.02103E+11,11.48015517
3,H04,29,8_1,TBSV,TBSV_DI73,14.89,17.19,-2.3,-40.60625,1.67378E+12,12.22369926
3,F04,49,8_1,TBSV,TBSV_DI73,12.965,15.31,-2.345,-40.65125,1.72681E+12,12.23724561
3,H01,50,8_1,TBSV,TBSV_DI73,17.34,17.415,-0.075,-38.38125,3.5802E+11,11.55390752
3,C10,1,8_10,TBSV,TBSV_DI73,14.82,22.06,-7.24,-45.54625,5.13792E+13,13.71078744
3,G07,7,8_10,TBSV,TBSV_DI73,13.46,20.405,-6.945,-45.25125,4.18778E+13,13.62198359
3,G04,29,8_10,TBSV,TBSV_DI73,13.67,20.99,-7.32,-45.62625,5.43088E+13,13.73486984
3,D07,33,8_10,TBSV,TBSV_DI73,13.13,29.31,-16.18,-54.48625,2.52346E+16,16.4019956
3,H01,34,8_10,TBSV,TBSV_DI73,16.185,22.54,-6.355,-44.66125,2.78212E+13,13.44437589
4,G02,5,8_1,DI72,Rcvrd_leaf,12.485,11.325,1.16,-29.3375,678371349.9,8.831467498
4,G05,18,8_1,DI72,Rcvrd_leaf,14.37,13.495,0.875,-29.6225,826534615.3,8.917261047
4,F05,30,8_1,DI72,Rcvrd_leaf,17.805,15.98,1.825,-28.6725,427841147.8,8.631282551
4,F11,35,8_1,DI72,Rcvrd_leaf,14.285,12.21,2.075,-28.4225,359770087.5,8.556025052
4,F08,38,8_1,DI72,Rcvrd_leaf,14.355,12.19,2.165,-28.3325,338012181.7,8.528932352
4,H03,5,8_1,DI73,Rcvrd_leaf,29.98,8.395,21.585,-20.9075,1966910.661,6.293784634
4,G06,18,8_1,DI73,Rcvrd_leaf,45,13.54,31.46,-11.0325,2094.659459,3.321113427
4,E06,30,8_1,DI73,Rcvrd_leaf,45,14.125,30.875,-11.6175,3142.070857,3.497215975
4,F12,35,8_1,DI73,Rcvrd_leaf,30.365,11.445,18.92,-23.5725,12474684.56,7.096029573
4,F09,38,8_1,DI73,Rcvrd_leaf,32.25,8.72,23.53,-18.9625,510835.7615,5.708281293
4,G01,5,8_1,TBSV,Rcvrd_leaf,16.23,11.24,4.99,-33.31625,10695241441,10.02919059
4,H04,18,8_1,TBSV,Rcvrd_leaf,16.665,12.9,3.765,-34.54125,25000709728,10.39795234
4,F04,30,8_1,TBSV,Rcvrd_leaf,16.615,14.115,2.5,-35.80625,60083508145,10.77875528
4,F10,35,8_1,TBSV,Rcvrd_leaf,16.315,13.905,2.41,-35.89625,63951094527,10.80584798
4,F07,38,8_1,TBSV,Rcvrd_leaf,16.365,12.68,3.685,-34.62125,26426201209,10.42203474
